Date,User,Tweet
2023-03-30 03:00:01+00:00,ALLFAITHNOFEARS,"It was a great time watching the new Adam Cole and Britt Baker show 

#AEWAllAccess"
2023-03-30 03:00:01+00:00,MundoLucha_,"⚫️ Adam Cole regresa a la acción después de nueve meses. Matt Hardy enfrenta a Jack Perry. Jeff Cobb regresa a AEW para competir ante Kenny Omega. [VÍDEOS]
https://t.co/F0tDHavMNv"
2023-03-30 02:59:42+00:00,Chiilakilller,"🚨🔥¡NUEVO VÍDEO!🚨🔥
RESUMEN Y RESULTADOS DE #AEWDynamite 
Bryan Danielson y Adam Cole regresan, El BCC VS The Elite, Chris Jericho se vengara de Adam?, y MAS
Vean el video y dejen su like❤
Link: https://t.co/96u9fuHebg
#AEW #MJF #KennyOmega #TheELITE #AdamCole #BryanDanielson https://t.co/vSV2vnY8UV"
2023-03-30 02:59:38+00:00,Yaz_Soho,"99% GUN VIOLENCE IN DEMOCRAT RUN CITIES
-
#AEWDynamite Jrue Beasley Russ Massie
#Survivor Bowman Adam Cole #MAFS Darvin Ham
Danielson Grayson Allen ChicagoFire #MarriedAtFirstSight Carolyn Josh Hart
Bullock Devil's Sky RoCo Kenny Omega Jeff Cobb
Kirsten Grimes Jeff Van Gundy"
2023-03-30 02:59:30+00:00,AllEliteBR,"Adam Cole se sentiu culpado por estar mal e pediu desculpas para Britt pela situação que estão passando 😭
 
#AEWAllAccess https://t.co/eZb1M1wN4z"
2023-03-30 02:59:17+00:00,IshmaelRJohnson,"Man, Adam Cole is awesome. Love that he's the focus of All Access."
2023-03-30 02:59:15+00:00,dphrygian,Adam Cole and Britt Baker are relationship goals.
2023-03-30 02:58:41+00:00,JaxIrvin,"Damn, one more concussion for Adam Cole, &amp; his career is over, not fair man. I hope he wrestlers good &amp; extra careful from now on."
2023-03-30 02:58:39+00:00,brickfighter13,@AdamGoldberg28 And of course…AEW has once again ruined Adam Cole.
2023-03-30 02:58:33+00:00,MattMaybray,"Britt on Thunder Rosa being off TV: UH, hate her!

Britt on Adam Cole being off TV: He's so brave, I wuv him so much!

#AEWDynamite #AEWAllAccess"
2023-03-30 02:58:31+00:00,DARTrueGod,"Adam Cole really should just be the whole show. This is actual drama and legit sympathy. Everyone else just seems like assholes, oddly enough even Britt"
2023-03-30 02:58:19+00:00,Nocrackeratall,@AEWonTV @AdamColePro @IAmJericho That fat skinny shit Adam Cole got going on looks absolutely ridiculous. He is in desperate need of a diet and steroids.
2023-03-30 02:58:16+00:00,EttenGregory,Lol of course @iamJericho wants to work with the next hot babyface 😂 shit is like clockwork! 😆 poor Adam Cole bay bay...
2023-03-30 02:58:09+00:00,notjaketho,i’d donate my brain to adam cole to keep that man wrestling
2023-03-30 02:58:03+00:00,TatumsWRLD,@TranquiloClubYT @abbipaperbag People have said aew needs a top babyface they may have just found him in Adam Cole
2023-03-30 02:57:57+00:00,TheComebackSpot,Adam Cole vs Jericho? https://t.co/xZCwzsKfiz
2023-03-30 02:57:57+00:00,goodlooking_mff,adam cole is a fuckin trooper man
2023-03-30 02:57:49+00:00,downlinked,It’s sad to see the disappointment in Adam Cole’s eyes but it was for the best to continue waiting #AEWAllAccess
2023-03-30 02:57:36+00:00,TheBabyRocket,Loving #AEWAIIAccess Adam Cole is going to be the next big thing in AEW for sure.
2023-03-30 02:57:32+00:00,BimmyBangBang,Seeing Adam Cole be sad https://t.co/bvkelxMLpO
2023-03-30 02:57:25+00:00,SquirgeC,"Adam Cole: March 29th Will Be An Emotional Day, I’ll Be A Wreck - Adam Cole #AdamCole -  https://t.co/upHcme6RPc"
2023-03-30 02:57:21+00:00,The_PWW,Shoutout to Adam Cole @AdamColePro for all the hardwork he put in to return. We are not only relieved that you can wrestle again but we are so excited for this next chapter. -TJ
2023-03-30 02:56:42+00:00,Yellow__Daisy,This is...not answering my questions about Adam Cole
2023-03-30 02:56:05+00:00,StacyAlbano,@onewingednani You never know how long you can come back to action from a concussion. Crazy to think that Adam Cole's match with Daniel Garcia was the first time he's been in the ring wrestling in NINE MONTHS. #AEWAllAccess
2023-03-30 02:55:55+00:00,ALLFAITHNOFEARS,@WallyNox6 It's supposed to be a reality show and they've been filming this for months . It's clear who this show was based around when Adam Cole first announced it a few weeks back .
2023-03-30 02:55:28+00:00,Joe_Staszewski,"The Adam Cole-Britt Baker story/dynamic is definitely the standout of #AEWAllAccess so far and as expected. Think Sammy and Tay Melo stuff has been solid, too. #AEW"
2023-03-30 02:55:22+00:00,Superluchas,"Éstas son las calificaciones de #SuperLuchas para el episodio de #AEWDynamite de este miércoles.

#AEW #LuchaLibre #Wrestling #KennyOmega #JeffCobb #NJPW #AdamCole #Saraya #ToniStorm #RubySoho https://t.co/9XzqH58YT4"
2023-03-30 02:55:14+00:00,TheKamDreesen,"It made my stomach sink when Adam Cole was told he wouldn’t be cleared for Full Gear.

So grateful to have him back #AEWAllAccess"
2023-03-30 02:54:57+00:00,Zombie_lnk,Man I would never want to be the person that has to tell Adam Cole 'no' for anything 🥺🥺🥺
2023-03-30 02:54:49+00:00,wrestlingw0rld,@Christian_810 Lmk when u get her so I can snatch Adam cole
2023-03-30 02:54:43+00:00,MZimmel,@TranquiloClubYT Adam Cole Vs MJF at All Out.👀👀👀 https://t.co/BlFBqvKtHV
2023-03-30 02:54:42+00:00,lizz_aayyy,After seeing All Access this just feels so much more special. So happy to see Adam Cole Bay Bay Back!
2023-03-30 02:54:36+00:00,Yaz_Soho,"DEMOCRAT RUN SOCIETY A DEATH CULT
-
#AEWDynamite Jrue Beasley Russ Massie
#Survivor Bowman Adam Cole #MAFS Darvin Ham
Danielson Grayson Allen ChicagoFire #MarriedAtFirstSight Carolyn Josh Hart
Bullock Devil's Sky RoCo Kenny Omega Jeff Cobb
Kirsten Grimes Jeff Van Gundy"
2023-03-30 02:54:15+00:00,authofwrestling,"It was heartbreaking to see Adam Cole's reaction to being told by Doc Sampson that he isn't going to be medically cleared for Full Gear.

#AEWAllAccess https://t.co/cUff7PgxCf"
2023-03-30 02:53:56+00:00,WrestlinNotePad,Adam Coles eyes change from scene to scene and its incredibly distracting lol 😆  #AEWAllAccess
2023-03-30 02:53:46+00:00,TheMoreHornyAnt,@zerocontextAEW @AdamColePro Adam cole was rusty as hell in that ring
2023-03-30 02:53:41+00:00,akamaxpower,If Adam Cole gets another concussion his head could fall off.  It's sad.
2023-03-30 02:53:36+00:00,NateDaShockkker,Adam Cole name not Adam Cole?????
2023-03-30 02:53:13+00:00,TranquiloClubYT,"Watching the Dynamite main event and All Access back to back makes it clear. 

AEW are building up Adam Cole as their next major babyface."
2023-03-30 02:53:12+00:00,dixon3700,"@AEWonTV @bryandanielson Adam Cole definitely be a good replacement for Nick Jackson.. Kenny, Hangman, Adam Cole and Mark vs BCC.."
2023-03-30 02:53:03+00:00,oliver26594958,@AEW @AdamColePro Adam Cole proving why he's one of the best in the game 🔥🙌 #AEWDynamite See my bio bro
2023-03-30 02:53:02+00:00,TatumsWRLD,This Adam Cole situation is so sad I’m happy he’s back in the ring now #AEWAIIAccess
2023-03-30 02:52:53+00:00,BigSarge668,"@AEW @TonyKhan @aewbotches I understand that Adam Cole has been cleared to wrestle, but when will he be cleared to work out? Bro makes Orange Juicedy look like Rick Rude."
2023-03-30 02:52:44+00:00,LyricWrestling,Britt really be acting like Adam Cole’s bodyguard 😭 I love how protective she is over him #AEWAllAccess
2023-03-30 02:52:31+00:00,lucharay,AEW telling us Adam Cole wrestled 3 weeks after a concussion and then CM Punk dropping that they had him wrestle before getting cleared is… something #AEWAllAccess
2023-03-30 02:52:26+00:00,clovae_,Seeing adam cole disappointed makes me sad
2023-03-30 02:52:25+00:00,TheAbominator,"It's weird seeing Adam Cole his regular complexion 🥴
#AEWAllAccess"
2023-03-30 02:51:57+00:00,jennmint,This show is the most interesting Adam Cole has ever been to me. #AEWAllAccess
2023-03-30 02:51:38+00:00,dford192,This Adam Cole stuff breaks my goddamn heart. I'm so glad he's back. #AEWAllAccess
2023-03-30 02:51:22+00:00,AllEliteBR,"O final do episódio de hoje é sobre a consulta do Adam Cole com um médico que vai dar o prognóstico sobre sua condição

Como sabemos, ele não conseguiu voltar no Full Gear, como planejava

#AEWAllAccess"
2023-03-30 02:51:14+00:00,superwhomom,Austin Jenkins’ transformation into Adam Cole is mind boggling tbh #AEWDynamite
2023-03-30 02:51:08+00:00,melissax1125,"this Adam Cole / Britt Baker scene was the cutest part of the whole show. so incredibly wholesome. 🥹

@RealBrittBaker @AdamColePro - COUPLE GOALS 💪🏻 🔥"
2023-03-30 02:50:51+00:00,tomtomtuck23,Jim what's your thoughts on one of the young bucks or Adam Cole can't remember who atm lol telling the world that matches are predetermined?
2023-03-30 02:50:48+00:00,abiegolokk,Adam cole bay bay!
2023-03-30 02:50:36+00:00,DemonTimeMero,"AEW Dynamite was solid tonight. Enjoyed all the showcases and I’m so excited Adam Cole is back😇 I’m looking forward to Rampage.

Gotta get caught up on the rest of Raw and NXT next"
2023-03-30 02:49:50+00:00,DavidJGlass96,"It won’t go away completely, but tonight’s All Access should do a lot of work to dispel the unwanted and unnecessary hate Adam Cole, Britt Baker, Sammy, &amp; Tay get. They come off so genuine and deserve some love. For real. #AEWAIIAccess"
2023-03-30 02:49:01+00:00,ethan50607421,I’m so happy that Adam Cole’s back in AEW
2023-03-30 02:48:58+00:00,Joel1998T,"@cmpunkvstumama Nah es coña

La gente esta diciendo que Jay White no llega a AEW porque fue el que le dio la contusion a Adam Cole xDD"
2023-03-30 02:48:20+00:00,Epicnish,@AdamGoldberg28 Show should have ended with Adam Cole having wholesome moment with Britt instead we got Crowd singing judas and Jericho made everything about himself
2023-03-30 02:48:15+00:00,Saurabhmsd007,@Fightful Poor Adam Cole
2023-03-30 02:48:10+00:00,LMCLEOD22523201,@AnnetteReid247 The Elite's family dinner just got even more elite! Can't wait to see what trouble these wrestling power couples get into next. #AEW #AdamCole #BrittBaker #ReneeYoung #JonMoxley See my homepage plz
2023-03-30 02:47:24+00:00,KeithStephenB22,"I thought #AEWDynamite tonight was nearly a 9/10. Adam Cole's return match was great,  Ruby and Willow put on a decent match. Omega and Cobb stole the show, The BCC attacking Don Callis and Bryan Danielson turning heel and re joining the Blackpool Combat Club was surprising. #AEW"
2023-03-30 02:47:22+00:00,heelniku,"For anyone not watching #AEWAllAccess,  Adam Cole plays the role of 'Austin,' a wounded wrestler whose girlfriend is conspiring to kill Thunder Rosa."
2023-03-30 02:47:00+00:00,rudemuta,DG is running it with Adam Cole and Tanahashi back to back he is a fucking star
2023-03-30 02:46:56+00:00,carrisc33079163,@aewbotches I agree! Adam Cole is a talented wrestler who deserves a safe and successful return. Tony Khan needs to prioritize the health of his wrestlers over ratings. Can't wait to see Cole back in action on #AEWDynamite! 🔥👊 Follow me I'll follow back
2023-03-30 02:46:18+00:00,SoulArtist247,Britt holding it down and is a True Rider for Adam Cole now that’s what’s up. #AEWAIIAccess
2023-03-30 02:45:56+00:00,downlinked,Love the support that Britt Baker was giving Adam Cole #AEWAllAccess
2023-03-30 02:45:50+00:00,ALLFAITHNOFEARS,"This isn't #AEWAllAccess .

This is Sammy Guevara/Tay Melo and Adam Cole/ Britt Baker All Couples Access."
2023-03-30 02:45:47+00:00,Wavvy_Fish56,sigh....this means we have to sit through a Jericho and Adam Cole feud for the summer
2023-03-30 02:45:42+00:00,Aej1s,"Biggest takeway from #AEWAllAccess : everyone was right, Adam Cole is the nicest fking guy in the world and everyone loves him, including me"
2023-03-30 02:45:37+00:00,Idoru_gtmv,como assim o Adam Cole só tem 33 anos? Ele tem cara de que tá perto dos 50 pqp
2023-03-30 02:45:28+00:00,Ferrell_Cat,I’ve only ever had one concussion in my life and I wouldn’t wish a concussion on anyone. It was one of the worst experiences of my life and I could not imagine what Adam Cole went through on his road to recovery. #AEWAllAccess
2023-03-30 02:44:52+00:00,Yaz_Soho,"99% GUN VIOLENCE IN DEMOCRAT RUN CITIES
-
#AEWDynamite Jrue Beasley Russ Massie
#Survivor Bowman Adam Cole #MAFS Darvin Ham
Danielson Grayson Allen ChicagoFire #MarriedAtFirstSight Carolyn Josh Hart
Bullock Devil's Sky RoCo Kenny Omega Jeff Cobb
Kirsten Grimes Jeff Van Gundy"
2023-03-30 02:44:38+00:00,Yaz_Soho,"BIDEN SOLD CLASSIFIED INFO TO CHINA
-
#AEWDynamite Jrue Beasley Russ Massie
#Survivor Bowman Adam Cole #MAFS Darvin Ham
Danielson Grayson Allen ChicagoFire #MarriedAtFirstSight Carolyn Josh Hart
Bullock Devil's Sky RoCo Kenny Omega Jeff Cobb
Kirsten Grimes Jeff Van Gundy"
2023-03-30 02:44:34+00:00,DrainBamager,Adam Cole reunites with Kyle O'Reilly on All Access. Awesome stuff. https://t.co/JPcTgBDSJC
2023-03-30 02:44:14+00:00,sr_torch,The parts about Adam Cole on all access and his struggles to come back to wrestling from a concussion are well done on All Access
2023-03-30 02:43:59+00:00,dannydevitotat2,"I was today years old when I realized @AdamColePro’s real name isn’t Adam Cole, it’s Austin Jenkins"
2023-03-30 02:43:54+00:00,Yaz_Soho,"STUDY SHOW 99% of DEMOCRAT STOLE THEIR ELECTIONS
-
#AEWDynamite Jrue Beasley Russ Massie
#Survivor Bowman Adam Cole #MAFS Darvin Ham
Danielson Grayson Allen ChicagoFire #MarriedAtFirstSight Carolyn Josh Hart
Bullock Devil's Sky RoCo Kenny Omega Jeff Cobb
Kirsten Grimes Jeff Van"
2023-03-30 02:43:40+00:00,heelniku,"Did Adam Cole just change his name to Austin for this show only?

#AEWAllAccess"
2023-03-30 02:43:38+00:00,douschenozzle,Just realized there’s a chance that they’ll do Adam Cole/The Acclaimed vs Garcia/Daddy Magic/Parker
2023-03-30 02:42:57+00:00,TheComebackSpot,Good to see Adam Cole back and healthy in the ring.
2023-03-30 02:42:52+00:00,ActionManiac1,"Dr Britt Baker DMD enters to celebrate with her husband Cole

Chris Jericho appears to collect Garcia from the ring

#AEWDynamite #AdamCole #DanielGarcia #DrBrittBakerDMD #ChrisJericho #RubySoho #WillowNightingale #OrangeCassidy #TheButcher #BlackpoolCombatClub https://t.co/XU3sNyIocU"
2023-03-30 02:42:47+00:00,ActionManiac1,"Ruby Soho beat Willow Nightingale 

The Outcasts attack Nightingale &amp; brawl breaks out when Riho &amp; Skye Blue &amp; Jamie Hayter come to her aid

Powerhouse Hobbs continues his Book of Hobbs story

Adam Cole beat Daniel Garcia https://t.co/G3EBpB6OtC"
2023-03-30 02:42:37+00:00,ondelivrd4aweek,britt talking to reba if adam cole is ever going to be able to wrestle again and wardlow standing in the background like 🧍🏻
2023-03-30 02:42:30+00:00,JolietJack,Adam Cole entering a feud with Chris Jericho. I feel bad for him. #AEWDynamite
2023-03-30 02:42:29+00:00,mobilsocialusa,"TOMORROW, Wednesday, 3/29St. LouisWednesday Night #AEWDynamiteTBS, 8pm ET/7pm CT_AdamColePro vs _GarciaWrestlingAfter over 9 months away from the sport, the magnetic Adam Cole returns t4... #mobilsocial https://t.co/qW5cns2MZ5"
2023-03-30 02:42:16+00:00,s0lstep,"Love seeing how solid Britt and Adam Cole are
#AEWAllAccess"
2023-03-30 02:42:12+00:00,KyleLVillarama,Adam Cole defeats Daniel Garcia and gets a fairy tale moment with Britt Baker. Looks like Adam Cole’s next feud will be with Chris Jericho. #AEWDynamite
2023-03-30 02:42:06+00:00,DarkPrinsed,"Excited about Adam Cole?? Me too!!

Guess who else is?? Dirty Ol Jericho of course.

Who else would cling on to the buzz of a returning star? Prepare for Cole vs Hager in a “Winner Likes This Hat Blast At The Beach Match”

Get. Jericho. Off. Television."
2023-03-30 02:42:05+00:00,feetmittens,"Wait, #AdamCole is a stage name?"
2023-03-30 02:42:03+00:00,WrestlingFan84,Austin is Adam Cole real name BTW
2023-03-30 02:41:56+00:00,Chantel22519851,"@TranquiloClubYT Yesss! The king of NXT just found a new throne in AEW! Can't wait to see Adam Cole take on the rising star, Daniel Garcia. It's gonna be epic! 🔥👑 #AEWDynamite See my homepage plz"
2023-03-30 02:41:35+00:00,Yaz_Soho,"DEMOCRATS BLAMING THE PREACHER AND CHRISTIANS
-
#AEWDynamite Jrue Beasley Russ Massie
#Survivor Bowman Adam Cole #MAFS Darvin Ham
Danielson Grayson Allen ChicagoFire #MarriedAtFirstSight Carolyn Josh Hart
Bullock Devil's Sky RoCo Kenny Omega Jeff Cobb
Kirsten Grimes Jeff Van"
2023-03-30 02:41:32+00:00,LatashaR14,"@KennyOlivier69 I wouldn't say tragic, but disappointing. The man is a talent and deserves better booking. Hopefully, things turn around for him soon. #AdamCole #AEW Check my pin tweet bro"
2023-03-30 02:41:30+00:00,EKCone909,"I liked a @YouTube live stream video https://t.co/wHcEVFofbS #AEW #AEWDynamite Mar 29, 2023 Full Show Review &amp; Results: Bryan Danielson RETURNS, Turns HEEL &amp; Rejoins The Blackpool Combat Club?! Adam Cole IN RING RETURN! Adam Cole VS Chris Jericho Tease?!
| #OffTheScript🎙️|"
